planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-F	  998	2B01_423_LB	Posición DIN polar 2d	gdtPosPol2d	0.0311480	0.0000000	0.0600000	0.0000000	0.0311480		2B01_Central	0.0033702			1		0.0600000	0.0000000									64.9102983	43.0062416	0.0711732
EMBRAGUE-OP20-F	  998	2B01_423_LB.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-0.0085781	0.0000000	0.0300000	-0.0300000	-0.0085781		2B01_Central	0.0033702		2B01_423_LB			0.0300000	-0.0300000									64.9102983	43.0062416	0.0711732
EMBRAGUE-OP20-F	  998	2B01_423_LB.X	Posición DIN polar 2d.X	gdtPosPol2d.X	64.9870013	65.0000000	0.0300000	-0.0300000	-0.0129987		2B01_Central	0.0033702		2B01_423_LB			0.0300000	-0.0300000									64.9102983	43.0062416	0.0711732
EMBRAGUE-OP20-F	  998	2F01_557_RFL	Valor Y	yValue	50.8623543	50.5000000	0.5000000	-0.5000000	0.3623543		COTA_50.5						0.5000000	-0.5000000									64.9353995	50.8696071	-17.2265359
EMBRAGUE-OP20-F	  998	2F01_558_RFL	Valor Y	yValue	48.5670327	48.6000000	0.1000000	-0.1000000	-0.0329673		COTA_48.6						0.1000000	-0.1000000									64.9322192	48.5737954	-25.4292422
EMBRAGUE-OP20-F	  998	2F01_560_PC	Valor Y	yValue	29.8663000	30.0000000	0.0000000	-0.2000000	-0.1337000		COTA_30						0.0000000	-0.2000000									64.9358328	29.8728543	-28.9184248
EMBRAGUE-OP20-F	  998	2B01_411_PC_Z	Distancia	distance2d	30.6861717	30.6250000	0.1250000	-0.1250000	0.0611717		punto4,2B01_Central						0.1250000	-0.1250000						2B01_Central			64.9428683	16.8045689	-30.6134201
EMBRAGUE-OP20-F	  998	2B03_Entrada_415_ICD	Diámetro	diameter	65.0535445	65.0550000	0.0130000	-0.0120000	-0.0014555		2B03_Entrada	0.0014617					0.0130000	-0.0120000									175.9010662	103.0131153	0.1332938
EMBRAGUE-OP20-F	  998	2B03_Central_415_ICD	Diámetro	diameter	65.0527952	65.0550000	0.0130000	-0.0120000	-0.0022048		2B03_Central	0.0015868					0.0130000	-0.0120000									175.9016856	109.0097071	0.1314544
EMBRAGUE-OP20-F	  998	2B03_Fondo_415_ICD	Diámetro	diameter	65.0477376	65.0550000	0.0130000	-0.0120000	-0.0072624		2B03_Fondo	0.0020390					0.0130000	-0.0120000									175.8989008	115.0113682	0.1286502
